direction_id,original_trip_id,route_id,trip_headsign,service_id,trip_id
1,71001037,7,BART Concord via John Muir Medical Center,1_merged_381003115,71001037_merged_381005009
0,280001055,28_merged_381003096,Creekside,1_merged_381003122,280001055_merged_381005666
1,11003015,1,Shadelands Via BART Walnut Creek,3_merged_381003123,11003015_merged_381005363
1,41003033,4,BART Concord,3_merged_381003123,41003033_merged_381006357
1,311003015,31_merged_381003081,San Ramon,3_merged_381003116,311003015_merged_381003200
1,361001022,36_merged_381003110,BART Walnut Creek,1_merged_381003122,361001022_merged_381006585
1,271001029,27_merged_381003064,BART Orinda via Saint Mary's College,1_merged_381003115,271001029_merged_381005069
1,121001040,12_merged_381003074,BART Walnut Creek,1_merged_381003115,121001040_merged_381005146
1,,27_merged_381003091,BART Walnut Creek,2_merged_381003124,271002135
1,,27_merged_381003091,BART Walnut Creek,2_merged_381003124,271002130
1,,27_merged_381003091,BART Walnut Creek,2_merged_381003124,271002138
1,21002104,2,BART Concord,2_merged_381003117,21002104_merged_381004757
1,51003009,5,BART Walnut Creek Via BART Pleasant Hill,3_merged_381003116,51003009_merged_381004026
1,261003018,26_merged_381003063,BART Walnut Creek,3_merged_381003116,261003018_merged_381003190
0,260003033,26_merged_381003063,Creekside,3_merged_381003116,260003033_merged_381004246
1,,10_merged_381003099,BART Walnut Creek Via Marchbanks,3_merged_381003123,101003027
1,,10_merged_381003099,BART Walnut Creek Via Marchbanks,3_merged_381003123,101003024
0,,27_merged_381003091,Broadway Plaza,1_merged_381003122,270001195
0,,27_merged_381003091,Broadway Plaza,1_merged_381003122,270001192
0,40003066,4,BART Pleasant Hill,3_merged_381003123,40003066_merged_381005411
0,,25_merged_381003062,Broadway Plaza,1_merged_381003115,250001150
0,,25_merged_381003062,Broadway Plaza,1_merged_381003115,250001155
0,,27_merged_381003091,Broadway Plaza,1_merged_381003122,270001198
0,,25_merged_381003062,Broadway Plaza,2_merged_381003117,250002179
1,41002032,4,BART Concord,2_merged_381003117,41002032_merged_381004328
0,,25_merged_381003062,Broadway Plaza,2_merged_381003117,250002174
0,20002032,2,Clayton,2_merged_381003117,20002032_merged_381004774
1,71001022,7,BART Concord via John Muir Medical Center,1_merged_381003115,71001022_merged_381005157
0,40001052,4,BART Pleasant Hill,1_merged_381003122,40001052_merged_381006636
1,31001010,3,BART Pleasant Hill,1_merged_381003115,31001010_merged_381004383
0,220004001,22_merged_381003067,San Ramon,4_merged_381003119,220004001_merged_381003558
0,30003021,3,BART Concord,3_merged_381003123,30003021_merged_381005816
0,,36_merged_381003110,San Ramon Transit Center,3_merged_381003123,360003084
0,100002008,10_merged_381003099,John Muir Med Ctr,2_merged_381003124,100002008_merged_381005572
0,,36_merged_381003110,San Ramon Transit Center,3_merged_381003123,360003081
0,10002014,1,Rossmoor via BART Walnut Creek,2_merged_381003117,10002014_merged_381004101
1,21002029,2,BART Concord,2_merged_381003117,21002029_merged_381004305
1,251002017,25_merged_381003089,San Ramon Via Bollinger Canyon,2_merged_381003124,251002017_merged_381006348
0,30003027,3,BART Concord,3_merged_381003123,30003027_merged_381005813
1,51002047,5,BART Walnut Creek Via BART Pleasant Hill,2_merged_381003124,51002047_merged_381006481
0,,23_merged_381003095,BART Concord Via Diamond Blvd,5_merged_381003125,230005028
0,250003054,25_merged_381003062,Broadway Plaza,3_merged_381003116,250003054_merged_381005073
0,,23_merged_381003068,BART Dublin Via Windemere Pkwy,1_merged_381003115,230001034
0,,23_merged_381003068,BART Dublin Via Windemere Pkwy,1_merged_381003115,230001037
0,,23_merged_381003068,BART Dublin Via Windemere Pkwy,1_merged_381003115,230001031
0,200005002,20_merged_381003092,Diablo Valley College Via Monument,5_merged_381003125,200005002_merged_381006420
0,70003027,7,BART North Concord via John Muir Medical Center,3_merged_381003116,70003027_merged_381005040
1,21002071,2,BART Concord,2_merged_381003124,21002071_merged_381005704
0,360001013,36_merged_381003110,San Ramon Transit Center,1_merged_381003122,360001013_merged_381005740
1,,38,Martinez AMTRAK,2_merged_381003124,381002008
0,360001001,36_merged_381003083,BART Walnut Creek,1_merged_381003115,360001001_merged_381004803
0,,34_merged_381003085,San Ramon Transit Center,1_merged_381003115,340001034
0,,34_merged_381003085,San Ramon Transit Center,1_merged_381003115,340001037
0,,34_merged_381003085,San Ramon Transit Center,1_merged_381003115,340001031
1,,23_merged_381003068,San Ramon Via Bollinger Canyon,2_merged_381003117,231002011
1,,23_merged_381003068,San Ramon Via Bollinger Canyon,2_merged_381003117,231002017
1,,23_merged_381003068,San Ramon Via Bollinger Canyon,2_merged_381003117,231002014
1,21001004,2,BART Concord,1_merged_381003122,21001004_merged_381007337
0,10001019,1,Rossmoor via BART Walnut Creek,1_merged_381003115,10001019_merged_381004950
0,120002062,12_merged_381003101,BART Concord,2_merged_381003124,120002062_merged_381005493
0,30001031,3,BART Concord,1_merged_381003122,30001031_merged_381006486
0,260003042,26_merged_381003063,Creekside,3_merged_381003116,260003042_merged_381003163
0,180005023,18_merged_381003080,Diablo Valley College Via Monument,5_merged_381003118,180005023_merged_381004393
1,,31_merged_381003108,Diablo Valley College via BART Pleasant Hill,2_merged_381003124,311002056
0,20001073,2,Clayton,1_merged_381003115,20001073_merged_381004394
1,61001040,6,BART Concord Via Downtown Pleasant Hill,1_merged_381003115,61001040_merged_381003786
1,,31_merged_381003108,Diablo Valley College via BART Pleasant Hill,2_merged_381003124,311002053
0,,17_merged_381003077,BART Concord Via BART Pleasant Hill,5_merged_381003118,170005011
0,,17_merged_381003077,BART Concord Via BART Pleasant Hill,5_merged_381003118,170005010
0,,17_merged_381003104,Rossmoor Via BART Walnut Creek,5_merged_381003125,170005013
0,,17_merged_381003104,Rossmoor Via BART Walnut Creek,5_merged_381003125,170005012
0,,17_merged_381003077,BART Concord Via BART Pleasant Hill,5_merged_381003118,170005015
0,,17_merged_381003077,BART Concord Via BART Pleasant Hill,5_merged_381003118,170005014
1,101003003,10_merged_381003072,BART Walnut Creek,3_merged_381003116,101003003_merged_381004849
0,280003072,28_merged_381003096,Creekside,3_merged_381003123,280003072_merged_381006923
1,331003003,33_merged_381003086,BART Walnut Creek Via Danville Park and Ride,3_merged_381003116,331003003_merged_381004023
0,120001004,12_merged_381003101,BART Concord,1_merged_381003122,120001004_merged_381006189
0,260001022,26_merged_381003090,BART Dublin via San Ramon Valley Blvd,1_merged_381003122,260001022_merged_381005901
0,260003015,26_merged_381003090,BART Dublin via San Ramon Valley Blvd,3_merged_381003123,260003015_merged_381006660
0,310001001,31_merged_381003081,ACE Train Station,1_merged_381003115,310001001_merged_381004806
0,300003027,30_merged_381003109,Clockwise,3_merged_381003123,300003027_merged_381005806
0,90001016,9,BART Concord,1_merged_381003122,90001016_merged_381006326
0,,17_merged_381003077,BART Concord Via BART Pleasant Hill,4_merged_381003119,170004016
0,310001013,31_merged_381003081,ACE Train,1_merged_381003115,310001013_merged_381003788
0,,16_merged_381003105,Martinez Shuttle,1_merged_381003122,160001016
0,350002005,35_merged_381003084,BART Dublin,2_merged_381003117,350002005_merged_381004514
0,,16_merged_381003105,Martinez Shuttle,1_merged_381003122,160001010
1,281001073,28_merged_381003069,Counterclockwise,1_merged_381003115,281001073_merged_381004903
0,20001004,2,Clayton,1_merged_381003115,20001004_merged_381004242
0,,16_merged_381003105,Martinez Shuttle,1_merged_381003122,160001019
1,41003069,4,BART Concord,3_merged_381003116,41003069_merged_381003493
1,,21_merged_381003093,Clayton/Treat,5_merged_381003125,211005001
1,21001046,2,BART Concord,1_merged_381003122,21001046_merged_381006711
1,51001025,5,BART Walnut Creek Via BART Pleasant Hill,1_merged_381003122,51001025_merged_381007299
0,320001001,32_merged_381003114,Airport Plaza,1_merged_381003122,320001001_merged_381005898
1,71002020,7,BART Concord via John Muir Medical Center,2_merged_381003117,71002020_merged_381003258
0,50003027,5,BART Concord Via BART Pleasant Hill,3_merged_381003123,50003027_merged_381006116
0,,27_merged_381003091,Broadway Plaza,3_merged_381003123,270003103
0,,27_merged_381003091,Broadway Plaza,3_merged_381003123,270003108
0,340003021,34_merged_381003112,Hillcrest Park and Ride,3_merged_381003123,340003021_merged_381005953
1,21002020,2,BART Concord,2_merged_381003117,21002020_merged_381004303
1,131001007,13_merged_381003073,BART Lafayette via Mount Diablo Blvd,1_merged_381003115,131001007_merged_381004928
0,120002008,12_merged_381003101,BART Concord,2_merged_381003124,120002008_merged_381006076
0,340001016,34_merged_381003112,Hillcrest Park and Ride,1_merged_381003122,340001016_merged_381006437
1,331001007,33_merged_381003086,BART Walnut Creek Via Danville Park and Ride,1_merged_381003115,331001007_merged_381003885
1,261003030,26_merged_381003063,BART Walnut Creek,3_merged_381003116,261003030_merged_381003231
1,181004016,18_merged_381003107,Kirker Pass Rd via Clayton Rd and Ayers,4_merged_381003126,181004016_merged_381006547
1,21003021,2,BART Concord,3_merged_381003123,21003021_merged_381006144
0,180004004,18_merged_381003080,Diablo Valley College Via Monument,4_merged_381003119,180004004_merged_381005001
1,141003021,14_merged_381003076,Martinez AMTRAK Via Diablo Valley College/VA Clinic,3_merged_381003116,141003021_merged_381004751
0,280002017,28_merged_381003069,Clockwise,2_merged_381003117,280002017_merged_381005224
0,,10_merged_381003099,John Muir Med Ctr,3_merged_381003123,100003021
0,350003015,35_merged_381003111,San Ramon Transit Center Via Danville Park and Ride,3_merged_381003123,350003015_merged_381006799
1,21001085,2,BART Concord,1_merged_381003122,21001085_merged_381006136
0,40002014,4,BART Pleasant Hill,2_merged_381003124,40002014_merged_381005618
0,,30_merged_381003109,Clockwise,2_merged_381003124,300002053
0,,25_merged_381003062,Broadway Plaza,1_merged_381003115,250001093
0,,30_merged_381003109,Clockwise,2_merged_381003124,300002056
0,,25_merged_381003062,Broadway Plaza,1_merged_381003115,250001096
1,251002002,25_merged_381003089,San Ramon Via Bollinger Canyon,2_merged_381003124,251002002_merged_381005950
1,251003003,25_merged_381003062,BART Walnut Creek,3_merged_381003116,251003003_merged_381004463
1,181004021,18_merged_381003107,Kirker Pass Rd via Clayton Rd and Ayers,4_merged_381003126,181004021_merged_381006697
1,61001055,6,BART Concord Via Downtown Pleasant Hill,1_merged_381003122,61001055_merged_381006051
0,,36_merged_381003110,San Ramon Transit Center,3_merged_381003123,360003060
1,21002086,2,BART Concord,2_merged_381003117,21002086_merged_381003725
1,41002020,4,BART Concord,2_merged_381003117,41002020_merged_381004461
1,,29_merged_381003070,Diablo Valley College via BART Pleasant Hill,1_merged_381003115,291001031
1,81003018,8,Martinez AMTRAK,3_merged_381003123,81003018_merged_381006155
0,,34_merged_381003085,San Ramon Transit Center,3_merged_381003116,340003045
1,,27_merged_381003091,BART Walnut Creek,5_merged_381003125,271005133
0,,34_merged_381003085,San Ramon Transit Center,3_merged_381003116,340003042
0,,15_merged_381003102,BART North Concord,2_merged_381003124,150002035
0,260001031,26_merged_381003090,BART Dublin via San Ramon Valley Blvd,1_merged_381003122,260001031_merged_381005987
0,,34_merged_381003085,San Ramon Transit Center,3_merged_381003116,340003048
0,20001064,2,Clayton,1_merged_381003122,20001064_merged_381006655
0,120001022,12_merged_381003101,BART Concord,1_merged_381003122,120001022_merged_381006469
1,11002026,1,Shadelands Via BART Walnut Creek,2_merged_381003117,11002026_merged_381004919
0,30001019,3,BART Concord,1_merged_381003122,30001019_merged_381006765
0,260003036,26_merged_381003063,Creekside,3_merged_381003116,260003036_merged_381004247
1,351001016,35_merged_381003111,BART Walnut Creek Via Danville Park and Ride,1_merged_381003122,351001016_merged_381005986
0,,23_merged_381003095,BART Concord Via Diamond Blvd,4_merged_381003126,230004004
0,80001028,8,BART Pleasant Hill,1_merged_381003122,80001028_merged_381005355
1,71001031,7,BART Concord via John Muir Medical Center,1_merged_381003122,71001031_merged_381007136
0,,13_merged_381003100,San Ramon Transit Center,1_merged_381003122,130001064
1,51002023,5,BART Walnut Creek Via BART Pleasant Hill,2_merged_381003117,51002023_merged_381004028
0,360001034,36_merged_381003083,BART Walnut Creek,1_merged_381003115,360001034_merged_381004896
1,,25_merged_381003062,BART Walnut Creek,4_merged_381003119,251004042
0,,13_merged_381003100,San Ramon Transit Center,1_merged_381003122,130001061
1,21003021,2,BART Concord,3_merged_381003116,21003021_merged_381004016
1,41001064,4,BART Concord,1_merged_381003122,41001064_merged_381006251
1,21003111,2,BART Concord,3_merged_381003116,21003111_merged_381003454
0,320003006,32_merged_381003087,Hillcrest Park and Ride,3_merged_381003116,320003006_merged_381004796
1,281002008,28_merged_381003069,Counterclockwise,2_merged_381003117,281002008_merged_381004579
1,291001040,29_merged_381003097,BART Orinda via Saint Mary's College,1_merged_381003122,291001040_merged_381006108
0,90001019,9,BART Concord,1_merged_381003122,90001019_merged_381006327
0,120001046,12_merged_381003074,San Ramon Transit Center,1_merged_381003115,120001046_merged_381004617
1,121001058,12_merged_381003101,Diablo Valley College,1_merged_381003122,121001058_merged_381007091
0,20002095,2,Clayton,2_merged_381003117,20002095_merged_381003738
1,71002026,7,BART Concord via John Muir Medical Center,2_merged_381003117,71002026_merged_381003963
0,40003015,4,BART Pleasant Hill,3_merged_381003116,40003015_merged_381004038
1,91002008,9,Martinez AMTRAK,2_merged_381003124,91002008_merged_381006492
1,341003006,34_merged_381003112,BART Walnut Creek,3_merged_381003123,341003006_merged_381006820
1,331002017,33_merged_381003113,Mitchell Park and Ride,2_merged_381003124,331002017_merged_381006834
0,260002032,26_merged_381003063,Creekside,2_merged_381003117,260002032_merged_381004433
1,,19_merged_381003106,BART Walnut Creek Via BART Pleasant Hill,4_merged_381003126,191004006
0,40001019,4,BART Pleasant Hill,1_merged_381003115,40001019_merged_381005131
0,20003036,2,Clayton,3_merged_381003116,20003036_merged_381003222
1,41002008,4,BART Concord,2_merged_381003117,41002008_merged_381004181
1,,37,San Ramon Transit Center,2_merged_381003124,371002005
0,20001079,2,Clayton,1_merged_381003122,20001079_merged_381006516
1,281003051,28_merged_381003069,Counterclockwise,3_merged_381003116,281003051_merged_381003596
1,,16_merged_381003078,Kirker Pass Rd via Clayton Rd and Ayers,4_merged_381003119,161004016
1,51003042,5,BART Walnut Creek Via BART Pleasant Hill,3_merged_381003116,51003042_merged_381003617
0,80002014,8,BART Pleasant Hill,2_merged_381003124,80002014_merged_381006416
1,,23_merged_381003068,San Ramon Via Bollinger Canyon,3_merged_381003116,231003009
0,,25_merged_381003062,Broadway Plaza,3_merged_381003116,250003149
0,,25_merged_381003062,Broadway Plaza,3_merged_381003116,250003144
1,,23_merged_381003068,San Ramon Via Bollinger Canyon,3_merged_381003116,231003003
1,,23_merged_381003068,San Ramon Via Bollinger Canyon,3_merged_381003116,231003006
0,,34_merged_381003085,San Ramon Transit Center,2_merged_381003117,340002086
0,,34_merged_381003085,San Ramon Transit Center,2_merged_381003117,340002080
